US1,US2,US3,US4,US5,US6,US7,US8,US9,US10,US11,US12,US13,US14,US15,US16,US17,US18,US19,US20,US21,US22,US23,US24,Class
0.599628591,0.3680166039,0.2770911116,-0.6396224403,-0.7620467475,-0.74777136,-0.9918094385,-0.2423602674,-0.7410810394,-0.6272817145,-0.562504779,-0.2543633225,-0.2507001462,-0.250803929,-0.2231342251,0.4204461266,0.531983858,0.6337381132,0.3764445673,0.3825496752,-0.3323301193,0.1202313751,0.3019516948,0.3150789122,Slight-Left-Turn
0.6232957224,-0.222702406,0.2899174352,-0.6388587131,-0.7590599454,-0.7446526343,-0.9840283944,-0.251356678,-0.7513981798,-0.6402802166,-0.5784234069,-0.2687713777,-0.2642024468,-0.2622189272,-0.2318783648,0.3985995085,0.5532135932,0.6326139197,0.3764445673,3.4373080386,-0.3221885816,0.131684048,0.3135665698,0.330724558,Slight-Left-Turn
0.6469628538,0.387872705,0.3075536302,-0.6388587131,-0.7553264428,-0.7415339086,-0.9826136591,-0.2603530885,-0.6460159605,-0.726682025,-0.5914477388,-0.2831794328,-0.2769940999,-0.2736339255,0.1015648275,0.3649193056,0.5808122491,0.6247445653,0.3703290555,0.9029186078,-0.3064128563,0.1425004613,0.3275044198,0.3472394063,Slight-Left-Turn
0.6693843467,0.3963824627,0.3404210845,-0.6358038047,-0.7530863413,-0.7376355015,-0.9790768208,-0.2657509349,-0.6526484079,-0.7435036161,-0.6066427927,-0.297587488,-0.289785753,-0.2844147572,0.0799959497,0.3448932391,0.5234919639,0.6247445653,0.3703290555,0.9248196571,-0.366135245,0.1539531343,0.3414422698,0.3628850521,Slight-Left-Turn
0.6918058396,0.4077288062,0.3396194392,-0.6327488962,-0.7523396407,-0.7321777315,1.1663692605,-0.2783459097,-0.6607547324,-0.8490208688,-0.6196671246,-0.3119955432,-0.3018667588,-0.2939272558,0.0706688674,0.3357904815,0.5086311492,0.6202477914,0.3703290555,3.4373080386,-0.3537400323,0.1647695476,0.3553801197,0.3776614953,Slight-Left-Turn
0.7142273325,0.4176568568,0.3468342463,-0.6304577149,-0.7493528387,-0.7282793244,-0.972710512,-0.7128725413,-0.668861057,-0.8673716954,-0.6326914565,-0.3256031509,-0.3118158223,-0.3021714212,0.0782471218,0.3985995085,0.5012007418,0.6168752109,0.3677081218,3.4373080386,-0.3413448195,0.1736771821,0.3677693197,0.3933071411,Slight-Left-Turn
0.7354031869,0.4297123468,0.3596605699,-0.6289302606,-0.7448726356,-0.7259402802,-0.9720031443,-0.480765148,-0.6762304429,-0.8826640508,-0.6442686404,-0.335208521,-0.3224755333,0.0554985249,0.0461852764,0.3785734419,0.4937703345,0.6135026305,1.5148034211,3.4373080386,-0.3300764443,0.185129855,0.3801585197,0.4098219894,Slight-Left-Turn
0.7540877643,-0.138313976,0.3837099267,-0.6289302606,-0.7448726356,-0.7189231474,-0.9642221002,-0.7470589016,-0.8081424517,-0.8979564063,-0.6572929723,-0.3496165762,-0.3317139494,0.0472543595,0.0403558499,0.3512651693,0.4905858742,0.614626824,1.5095615537,3.4373080386,-0.3221885816,0.1914924511,0.3909990697,0.4263368377,Slight-Left-Turn
0.7951938346,-0.1248401931,0.3973378955,-0.6281665335,-0.742632534,-0.7165841031,-0.9592705267,-0.7650517227,-0.6835998289,-0.9094256729,-0.6681465822,-0.3584214988,-0.3388204234,0.0371076943,1.6288745544,0.2393012517,0.4874014139,0.6371106936,1.505193331,3.4373080386,-0.3075396938,0.1984913068,0.4018396197,0.4385056733,Slight-Left-Turn
0.8026676656,-0.210646916,-0.3874727812,-0.6266390793,-0.741139133,-0.7119060145,-0.8093085849,-0.7830445439,-1.0881791183,-0.9239534106,-0.6782766181,-0.3664259739,-0.3480588396,0.0314001952,1.6288745544,0.2320190456,0.4842169536,0.6461042414,1.4999514637,3.4373080386,-0.2241537172,0.2042176432,0.4126801696,0.4541513191,Slight-Left-Turn
0.813878412,-0.2099377695,-0.386671136,-0.6243478979,-0.7388990314,-0.7158044217,-0.8185043644,-0.800137724,-1.1021809516,-0.9354226772,-0.6884066541,-0.377632239,-0.1156771409,0.0237901963,1.6288745544,0.2292882184,0.477848033,0.6056332761,1.4920886627,3.4373080386,-0.2095048294,0.2118527585,0.4227463946,0.4837042056,Slight-Left-Turn
0.8362999049,0.4680062562,-0.3794563289,-0.6151831725,-0.7359122293,-0.7103466517,-0.8262854085,-0.8127326989,-1.1139719691,-0.9468919438,-0.69853669,-0.3888385041,-0.1277581466,0.0142776978,1.6288745544,0.2256471154,0.473602086,0.6022606957,0.3659608327,3.4373080386,-0.165558166,0.2220329122,0.4328126196,0.4750121802,Slight-Left-Turn
0.8562301209,-0.0978926272,-0.3738448124,-0.6197655352,-0.7336721278,-0.7041092003,-0.9387568648,-0.8271269558,-1.0181699516,-0.9583612104,-0.7086667259,-0.4016456643,-0.3651143771,0.0066676989,-0.3286468436,0.2220060123,0.4704176257,0.6000123087,0.3598453208,3.4373080386,-0.0585086013,0.2347581044,0.4436531696,0.4871810158,Slight-Left-Turn
0.8786516138,-0.2028463048,-0.188664765,-0.6144194454,-0.7284452241,-0.6994311118,-0.8347738203,-0.8415212128,-1.0270132148,-0.9690658592,-0.7180731878,-0.4104505869,-0.3800379724,-0.0003081334,-0.3338933274,0.2265573911,0.4704176257,0.5977639217,0.3589716763,3.4373080386,-0.0032935627,0.2360306236,0.4537193946,0.501957459,Slight-Left-Turn
0.9060556607,-0.0751999401,-0.3842662003,-0.6167106268,-0.723965021,-0.692413979,-0.8404327615,-0.8541161876,-1.0365934165,-0.9400103839,-0.7267560758,-0.4176546145,-0.382880562,-0.3693930778,-0.3741163698,0.2210957366,0.4672331654,0.5943913413,0.3607189654,1.0185561484,0.2885573557,0.2423932197,0.4637856196,0.5793164853,Slight-Left-Turn
0.7254380789,0.5112641909,-0.3850678455,-0.6167106268,-0.7209782189,-0.6830578019,-0.8559948498,-0.6184102301,-1.1559774691,-0.9851228325,-0.7332682417,-0.4264595371,-0.3871444464,-0.0136256313,-0.4289129784,0.2138135306,0.4640487051,0.6000123087,0.3624662545,3.4373080386,0.2896841933,0.2481195561,0.4746261695,0.6045233591,Slight-Left-Turn
0.7229468019,0.521901388,-0.3882744264,-0.6144194454,1.5243502417,-0.5700039956,-0.8538727469,-0.6373026923,-1.1692423639,-0.9996505702,-0.7412275557,-0.4264595371,-0.3956722151,-0.0206014636,-0.4464012577,0.2028902215,0.4651101919,2.0547186735,3.4438105961,3.4373080386,0.3077135936,0.2551184118,0.4862410445,0.5601940294,Slight-Left-Turn
0.7229468019,-0.2078103301,-0.386671136,-0.6113645369,-0.6940970003,-0.672142262,-0.8666053645,-0.6444998208,-1.1795595042,-1.0095906012,-0.7491868696,-0.4176546145,-0.4518133594,-0.4581763977,-0.4516477415,0.1946977397,0.495893308,2.055842867,3.4438105961,-0.2236713708,0.7190092895,0.2621172675,0.4359099196,2.543714233,Move-Forward
0.7217011634,-0.2063920372,-0.3786546837,-0.6075459014,-0.7030574065,-0.581699217,-0.8729716734,-0.9089942922,-1.1928243989,-1.0218244856,-0.7499104436,-0.4408675923,-0.4056212787,-0.4670547297,-0.45572834,0.190146361,0.4629872184,1.5904267658,3.4438105961,-0.217539077,0.7347850148,0.2697523828,0.5055991695,2.5567522711,Move-Forward
0.7241924404,-0.0106676113,2.012653027,-0.6029635387,-0.7000706044,-0.6004115711,-0.8786306146,-0.9251878313,-1.2031415393,-1.0317645167,-0.7629347755,-0.4544752,-0.4098851631,1.7816999316,-0.4504818562,0.1846847064,0.4534338375,2.0356073844,1.0875912342,-0.2131588671,0.74605339,0.277387498,0.5179883695,0.450674509,Move-Forward
1.0081980172,1.8955181012,-0.3714398767,-0.598381176,-0.6926035992,-0.6082083853,-0.9012663794,-0.9377828061,-1.1965090919,-1.04093993,-0.7730648114,-0.4616792276,-0.4184129318,1.7816999316,-0.4487330283,0.1792230519,0.4460034302,0.5842736,1.0945803906,-0.2070265733,1.3770824028,0.2850226133,0.4444274946,1.3320458878,Move-Forward
1.0293738716,-0.1914999613,-0.3698365862,-0.5907439048,-0.6843898935,-0.6386159608,-0.8963148058,-0.9485784988,-1.2171433726,-1.0485861077,-0.7795769774,-0.4712845977,-0.0211610371,1.7816999316,-0.4633065944,0.1746716732,0.4438804566,0.579776826,1.1085587035,-0.1956380276,1.3849702654,0.292021469,0.5373464944,1.3389995081,Move-Forward
1.050549726,-0.1978822795,-0.3674316505,-0.585397815,-0.6754294873,-0.6331581909,-0.8835821881,-0.8091341346,-1.2281974516,-1.0569969032,-0.7839184214,-0.4736859402,-0.0282675111,-0.4239314029,-0.4726336767,0.1701202944,0.4470649169,0.579776826,1.0814757223,-0.0773723611,1.388350778,0.3009291035,0.5675451694,0.4628433446,Slight-Left-Turn
0.7590703183,-0.1964639866,-0.3650267149,-0.579287998,-0.6283873546,-0.6253613766,-1.0066641592,-0.9719691663,-1.2377776533,-1.0638784632,-0.7904305873,-0.4792890728,-0.0382165747,-0.4930555591,-0.4761313325,0.1673894671,0.4746635728,4.5976443283,1.1242843055,1.0527217854,1.3996191532,0.3079279592,0.5582532694,0.461974142,Slight-Left-Turn
0.7578246798,-0.1943365472,-0.3594151983,-0.5495026405,-0.6239071515,-0.7267199616,-1.1014514242,-0.9863634233,-1.2488317323,-1.0715246409,-0.7947720313,-0.2327512397,-0.4980054402,-0.5012997246,-0.480211931,0.1637483641,0.4608642448,4.5976443283,1.091959457,1.0571019952,1.4108875285,0.3149268149,0.5729654444,1.3607295717,Slight-Left-Turn
0.7590703183,-0.1886633754,-0.3522003912,-0.5556124574,-0.6567619743,-0.7243809173,-1.3355901163,-0.9980587571,-1.2576749954,-1.0776415831,-0.7788534034,-0.2439575048,-0.506533209,-0.5101780566,-0.4872072428,0.1610175369,0.4544953243,0.5865219869,1.0937067461,1.063234289,1.4221559037,0.3238344494,0.4614626446,0.47153537,Slight-Left-Turn
0.7640528723,-0.1822810572,-0.344183939,-0.5571399116,-0.6500416696,-0.6253613766,-1.348322734,-1.0133526551,-1.2665182586,-1.0829939075,-0.7976663272,-0.0390429423,-0.0630892335,-0.5171538888,-0.4947854971,0.1573764338,4.2567409093,4.5976443283,1.1015695471,0.5866674552,1.435677954,0.3397409395,0.6418803693,1.3841980404,Slight-Left-Turn
1.1663941061,-0.1510786125,-0.3353658415,-0.5487389134,-0.6425746644,-0.6253613766,-1.3546890428,-1.0223490657,-1.2760984603,-1.0829939075,-0.5856591468,-0.0518501025,-0.0709063549,-0.5209588883,-0.5011978662,0.1428120218,0.4375115361,4.5976443283,1.1391362629,0.5884195391,1.4480731667,0.3397409395,0.8927616688,1.4007128887,Slight-Left-Turn
1.1950437914,1.8955181012,-0.3257460988,-0.5380467337,-0.644814766,-0.8694016619,-1.2323144394,-1.0340443994,-1.2849417235,-1.1013447341,-0.6023013487,-0.0646572626,-0.0773021815,-0.5215930548,-0.5076102353,0.130978437,0.4014209861,4.5976443283,1.1548618649,0.593675791,1.461595217,0.3473760548,0.6132303443,0.6975280312,Slight-Left-Turn
1.2361498618,-0.1581700772,-0.3145230656,-0.5250633727,-0.644814766,-0.8717407062,-1.23514391,-1.0259476299,-1.2937849866,-1.1097555296,-0.6138785326,-0.0774644228,-0.4972947928,-0.5311055534,-0.5122737764,0.123696231,0.4056669332,4.5976443283,1.1557355094,0.6006841268,1.4751172673,0.3575562085,1.2954106682,0.7157812846,Slight-Left-Turn
0.8425280974,-0.1517877589,-0.3041016777,-0.5143711931,-0.6418279639,-0.9972694153,-1.3858132194,-1.0520372206,-1.3018913112,-1.115107854,-0.6254557165,-0.0910720304,-0.5022693246,-0.5526672168,-0.5175202602,0.1164140249,4.2567409093,4.5976443283,1.1732084005,0.6111966305,1.4920198301,0.3677363623,1.3054768931,1.4563418514,Slight-Left-Turn
0.8475106514,-0.1446962942,-0.2928786445,-0.4998603779,-0.6366010603,-1.0042865481,-1.2393881159,-1.0682307597,-1.3070498814,-1.1143432362,-0.6341386045,-0.1038791906,-0.1128345513,-0.5609113823,-0.5239326293,1.3034136075,4.2567409093,1.6871074052,1.1557355094,1.1157968075,1.5044150429,0.3772802564,1.3194147431,1.4702490921,Slight-Left-Turn
0.8487562899,-0.1361865366,-0.2800523209,-0.4990966508,-0.6425746644,-1.009744318,-1.2980996308,-1.0781268113,-1.3114715129,-1.1204601784,-0.6420979184,-0.1166863508,-0.5285632783,-0.5697897142,1.6288745544,3.4571260403,4.2567409093,1.6837348247,1.1504936421,1.1236811852,1.5190639307,0.4046394195,0.7084723191,2.9739694919,Slight-Left-Turn
0.8537388439,-0.1276767789,-0.2640194163,-0.4998603779,-0.6403345629,-1.0120833623,-1.4098637195,-1.0907217862,-1.2908372322,-0.9048379663,-0.6493336583,-0.6137642545,-0.5939428388,-0.5780338797,-0.5332597116,1.2806567137,4.2567409093,1.6871074052,-0.049893975,1.1289374371,1.5911815321,1.4531952521,1.3395471931,2.9739694919,Slight-Left-Turn
0.8649495903,-0.1184578748,-0.2463832213,-0.5166623744,-1.0084579188,-1.0136427251,-1.4240110725,-1.0988185557,1.3813021178,-0.9010148774,-0.4677165857,-0.1334957485,-0.6031812549,-0.5856438785,-0.5420038513,0.0900160281,4.2567409093,1.6859832117,1.1609773767,1.1359457729,1.5641374316,1.4608303673,1.3511620681,0.5332487506,Slight-Left-Turn
0.8798972523,-0.1099481172,-0.2463832213,-0.5197172829,-1.0099513198,-1.2062240366,-1.4332068519,-1.1069153252,-1.3262102849,-0.929305735,-0.4785701956,-0.1398993285,-0.5591211163,-0.5957905437,-0.548999163,0.0745413403,0.2379520246,1.6859832117,1.164471955,1.1420780667,1.5472348687,1.4703742614,1.362002618,0.5428099785,Slight-Left-Turn
0.9060556607,-0.1007292131,-0.2271437359,-0.5189535558,-0.8673315207,-1.2163598951,-1.4388657931,-1.1132128126,-1.3335796708,-0.9423042372,-0.4887002315,-0.1503051462,-0.5896789544,-0.6040347091,-0.5559944747,0.0636180312,0.2337060776,1.6916041791,1.1697138223,1.1482103605,1.5562495689,1.4780093767,1.372843168,0.5558480167,Slight-Left-Turn
0.9197576841,-0.091510309,-0.2327552525,-0.5151349202,-0.8703183227,-1.2210379836,-1.445232102,-1.1195103,-1.3380013024,-1.1464571827,-0.8577229688,-0.1639127538,2.0425590024,-0.6097422082,-0.5629897865,0.0563358252,0.2337060776,1.7095912748,1.2020386708,1.1543426543,1.5652642691,1.0084497867,0.7015033942,0.5854009031,Slight-Left-Turn
0.934705346,-0.0815822584,-0.2295486716,-0.5090251033,-0.8747985259,-1.0113036809,-1.3808616458,-1.1258077875,-1.342422934,-0.9614196815,-0.8606172648,1.1792381679,-0.5953641336,-0.6179863737,-0.5699850982,0.0099117618,0.2230912099,4.5976443283,1.1950495143,1.1604749482,1.5742789693,1.0167211616,0.5520586694,0.5923545235,Slight-Left-Turn
0.9396879,-0.0723633543,-0.2271437359,-0.5059701948,-1.0106980203,-1.0861530975,-1.4303773813,-1.1276070696,-1.3453706884,-0.9705950948,-0.5176431913,-0.6818022928,-0.6522159253,-0.6255963725,1.6288745544,1.2260401685,0.2145993158,1.7174606291,1.1924285807,1.166607242,1.5855473445,1.0211749788,0.5551559694,0.581924093,Slight-Left-Turn
0.9097925761,-0.0631444501,-0.2207305741,-0.5044427406,-1.0144315229,-1.000388141,-1.4324994843,-1.1330049159,-1.3416859954,-0.976712037,-0.5270496532,-0.696210348,-0.664296931,-0.6338405379,1.6288745544,1.2251298927,0.2103533688,1.7275783705,1.1915549361,1.1727395358,1.5979425573,1.0249925364,1.4231742929,0.5862701057,Slight-Left-Turn
0.9097925761,-0.0532163996,-0.2175239932,-0.4990966508,-1.0136848224,-1.1360527085,-1.4650383961,-1.1366034802,-1.1522927761,-0.9828289792,-0.5364561152,-0.7106184032,-0.6742459946,-0.6395480371,1.6288745544,3.4571260403,0.2167222894,1.7174606291,1.1933022252,1.1806239136,1.6092109325,1.0313551325,1.4363378179,0.5967005362,Slight-Left-Turn
0.9185120456,-0.0461249349,-0.2576062545,-0.4945142881,-1.0136848224,-1.2436487449,-1.469282602,-1.1375031212,-1.1729270568,-0.9927690102,-0.5458625771,-0.7226251158,-0.6841950581,1.7816999316,1.6288745544,3.4571260403,0.205045935,1.7219574031,1.197670448,1.1858801654,1.6204793077,0.3524661317,0.5822573444,0.6071309667,Slight-Left-Turn
0.9247402381,-0.0510889601,-0.2552013188,-0.9008171142,-1.0092046193,-1.2592423733,-1.4756489109,-1.1357038391,-1.18177032,-0.9889459214,-0.7831948474,-0.737033171,-0.6941441217,-0.6554022014,1.6288745544,-0.0101143048,4.2567409093,0.7753864918,1.2020386708,1.1902603753,1.6272403328,0.3575562085,0.5861289693,0.6201690049,Slight-Left-Turn
0.9309684305,-0.0475432278,-0.2543996736,-0.8939435702,-1.0062178172,-1.2639204618,-1.4784783815,-1.1321052749,-1.1906135831,-0.8123192157,-0.555992613,-0.7490398836,-0.7062251274,1.7816999316,1.6288745544,-0.0274095441,4.2567409093,0.7765106853,1.205533249,1.199896837,3.5699082222,0.3645550642,0.5985181693,0.6262534227,Slight-Left-Turn
0.9720745009,-0.041870056,-0.2511930927,-0.7305059672,-1.0032310151,-1.2693782318,-1.483429955,-1.1473991729,-1.1987199077,-0.8245531001,-0.5400739851,-0.7602461488,-0.7154635436,-0.6718905322,1.6288745544,-0.0328711986,0.2007999879,0.0367913746,1.205533249,1.2305583061,1.6430160582,1.0606230744,0.6279425193,0.6392914608,Slight-Left-Turn
1.0206544022,-0.0376151772,-0.2447799309,-1.1284077951,-1.2421751812,-1.2709375947,-1.4862594256,-1.1500980961,-1.2083001095,-0.8337285133,-0.565399075,-0.738634066,-0.7254126071,-0.6801346976,0.1668544036,-0.0419739562,0.1944310673,0.0334187941,1.2090278272,1.2533353974,3.6025865104,1.0688944493,2.6675145658,0.6540679041,Slight-Left-Turn
1.0268825946,-0.031232859,-0.2343585429,-1.1383362476,-0.9920305073,-1.2654798247,-1.4890888962,-1.1545963014,-1.2156694954,-0.8421393088,-0.5827648508,-0.7586452538,-0.7353616707,-0.6890130296,1.6288745544,-0.0483458865,0.1838161997,0.0311704072,1.2125224054,1.2139135086,1.6475234083,1.0765295646,2.6675145658,0.6679751448,Slight-Left-Turn
1.0493040875,-0.0241413943,-0.2319536073,-1.1421548832,-0.9823234006,-1.2756156832,-1.4905036315,-1.1563955835,-1.220091127,-0.8513147221,0.7138797476,-0.7882618116,-0.743178792,-0.6947205288,-0.6271134773,-0.057448644,0.1838161997,0.0311704072,1.2151433391,1.2147895505,1.5911815321,1.0860734587,2.6675145658,0.6775363727,Slight-Left-Turn
1.1078490968,-0.0567621319,-0.223937155,-1.1513196086,-0.978589898,-1.2818531346,-1.4926257345,-1.1581948656,-1.2267235744,-0.8581962821,-0.5965127567,-0.8058716568,-0.7524172082,1.7816999316,0.1528637802,-0.0638205743,0.1742628188,0.0311704072,1.2186379173,1.2182937184,4.4894076408,1.0962536124,2.6675145658,0.6132153845,Slight-Left-Turn
1.0131805712,-0.0042852931,-0.6648420296,-1.1551382442,-1.2668162983,-1.2857515417,-1.4940404698,-1.1536966603,-1.1456603288,-0.8673716954,-0.6044720707,-0.820279712,-0.7623662717,1.7816999316,1.6288745544,-0.0674616773,0.1562175439,0.0322946006,1.2247534292,1.2253020542,2.819434432,0.4249997269,0.6689817442,0.6245150176,Slight-Left-Turn
1.1452182516,-0.0588895713,-0.6632387391,-0.879432755,-1.272043202,-1.2904296302,-1.4926257345,-1.1545963014,-1.0616493288,-0.8757824909,-1.0798601852,-0.8322864247,-0.7723153353,1.7816999316,1.6288745544,-0.0738336075,0.15091011,0.0255494398,1.2247534292,1.231434348,1.6227329828,1.1166139199,0.6736276942,0.7088276643,Slight-Left-Turn
1.0119349327,-0.0517981066,-0.1998877982,-1.1536107899,-1.275030004,-1.2919889931,-1.4933331021,-1.1518973782,-1.5008647322,-0.8834286686,-1.0965023871,-0.8474949274,-0.7772898671,1.7816999316,1.6288745544,-0.0811158136,0.1530330836,0.0255494398,1.2299952965,1.23231039,1.6328745205,2.0500067636,0.6736276942,0.7209964999,Slight-Left-Turn
1.1016209043,-0.0496706672,-0.6448008989,-1.1566656984,-1.2795102072,-1.2943280373,-1.4940404698,-1.1482988139,-1.0785989165,-0.8857225219,-1.110250293,-0.8587011925,-0.7858176358,1.7816999316,-0.6288623052,-0.0874877439,0.146664163,0.0255494398,1.2317425856,2.8258307407,1.6486502458,2.0500067636,0.6248452193,0.6497218913,Slight-Left-Turn
1.1153229278,-0.0425792025,-0.6464041894,-1.1643029696,-1.2810036082,-1.2951077188,-1.4897962639,-1.1393024033,-1.3571617059,-0.8926040819,-1.1203803289,-0.8699074576,-0.7886602254,1.7816999316,-0.6434358713,-0.0938596741,1.5786098063,0.0255494398,1.238731742,3.4373080386,1.6621722961,0.4949882837,0.6937601442,0.7183888923,Slight-Left-Turn
0.7515964873,-0.0319420054,-0.6456025441,-1.1643029696,-1.2824970092,-1.2958874002,-1.4926257345,-1.0196501425,-1.0933376884,-1.172454187,-1.1319575128,-0.8827146178,-0.8078477051,-0.7486246873,-0.6492652977,-0.0984110529,1.579671293,0.0255494398,1.2422263203,3.4373080386,1.6756943463,2.0500067636,0.7007290692,0.7548953991,Slight-Left-Turn
0.7652985107,-0.0234322478,-0.641594318,-1.1658304238,-1.2757767046,-1.2966670816,-1.4706973373,-1.0223490657,-1.0992331972,-0.9078964374,-1.1413639747,-0.8939208829,-0.8177967687,1.7816999316,-0.6550947242,3.4571260403,1.5817942666,0.0277978267,1.2457208985,1.2489551875,1.6971042593,0.4676291206,0.7146669191,0.7670642347,Slight-Left-Turn
0.7827374497,-0.4326097612,-0.634379511,-1.010030092,-1.2578558921,-1.2966670816,-1.4565499844,-1.1303059928,-1.1058656446,-0.9147779973,-1.0892666471,-0.9059275956,-0.8277458322,1.7816999316,-0.6626729786,3.4571260403,1.5892246739,0.0277978267,1.238731742,1.2480791456,1.707245797,0.4739917167,0.7208615191,0.7809714754,Slight-Left-Turn
0.8088958581,-0.4297731753,-0.6295696396,-0.9962830039,-1.2242543688,-1.2958874002,-1.4869667933,-1.1276070696,-1.1132350305,-0.9208949395,-1.1601768986,-0.9147325182,-0.8348523062,1.7816999316,-0.668502405,3.4571260403,-0.0422804808,0.0300462137,1.2422263203,1.2524593554,1.7027384469,2.0500067636,0.6434290192,0.7940095135,Slight-Left-Turn
0.362957277,-0.4255182965,-0.6728584818,-1.1643029696,-1.2824970092,-1.2919889931,-1.4827225874,-0.8829047015,-1.1191305393,-1.4018395191,-1.1775426745,-0.9251383358,-0.8412481328,1.7816999316,-0.6737488888,-0.123898774,-0.0539568352,0.0322946006,1.2422263203,3.4373080386,1.7162604972,0.4841718704,0.7402196441,0.8087859568,Slight-Left-Turn
